10;7;3;105.1;2.3;0.7;10;4;6;119.2;-2.2;0.4;1
11;4;7;106.81818181818181;-6.909090909090909;0.36363636363636365;12;4;8;108.91666666666667;-3.5833333333333335;0.3333333333333333;1
11;4;7;99.36363636363636;0.2727272727272727;0.36363636363636365;11;5;6;112.36363636363636;-1.8181818181818181;0.45454545454545453;1
11;8;3;118.63636363636364;2.5454545454545454;0.7272727272727273;11;7;4;109.45454545454545;5.454545454545454;0.6363636363636364;1
11;4;7;110.0;-8.818181818181818;0.36363636363636365;11;8;3;104.54545454545455;5.0;0.7272727272727273;1
11;7;4;117.18181818181819;1.0;0.6363636363636364;9;2;7;115.55555555555556;-4.444444444444445;0.2222222222222222;0
11;4;7;105.27272727272727;-0.7272727272727273;0.36363636363636365;11;7;4;108.54545454545455;2.6363636363636362;0.6363636363636364;1
12;2;10;110.25;-10.833333333333334;0.16666666666666666;10;9;1;116.1;9.2;0.9;0
11;9;2;110.81818181818181;9.909090909090908;0.8181818181818182;10;4;6;105.6;-4.7;0.4;1
12;4;8;107.41666666666667;-3.0833333333333335;0.3333333333333333;11;4;7;116.81818181818181;-2.727272727272727;0.36363636363636365;0
12;7;5;108.83333333333333;4.25;0.5833333333333334;11;8;3;120.27272727272727;8.181818181818182;0.7272727272727273;0
12;3;9;100.0;-9.666666666666666;0.25;12;5;7;107.0;-6.083333333333333;0.4166666666666667;0
11;8;3;111.36363636363636;6.454545454545454;0.7272727272727273;11;3;8;118.36363636363636;-4.454545454545454;0.2727272727272727;1
12;7;5;117.08333333333333;-0.8333333333333334;0.5833333333333334;12;9;3;118.0;3.0833333333333335;0.75;0
11;6;5;114.18181818181819;2.4545454545454546;0.5454545454545454;11;8;3;112.63636363636364;6.0;0.7272727272727273;1
12;5;7;112.08333333333333;-1.8333333333333333;0.4166666666666667;12;4;8;112.16666666666667;-1.75;0.3333333333333333;0
12;7;5;111.58333333333333;3.0;0.5833333333333334;11;4;7;107.0;-4.7272727272727275;0.36363636363636365;1
11;4;7;105.27272727272727;-1.8181818181818181;0.36363636363636365;12;7;5;109.41666666666667;1.75;0.5833333333333334;0
11;4;7;104.81818181818181;-4.454545454545454;0.36363636363636365;11;10;1;115.0909090909091;8.818181818181818;0.9090909090909091;1
12;5;7;109.75;-8.0;0.4166666666666667;11;8;3;104.72727272727273;2.8181818181818183;0.7272727272727273;0
12;5;7;100.33333333333333;0.4166666666666667;0.4166666666666667;10;3;7;117.7;-1.9;0.3;1
12;3;9;116.33333333333333;-5.333333333333333;0.25;13;2;11;109.46153846153847;-10.384615384615385;0.15384615384615385;1
12;10;2;109.83333333333333;9.25;0.8333333333333334;12;4;8;106.5;-8.416666666666666;0.3333333333333333;1
13;3;10;100.15384615384616;-9.0;0.23076923076923078;12;4;8;104.41666666666667;-3.25;0.3333333333333333;1
12;5;7;116.83333333333333;-2.0;0.4166666666666667;13;7;6;106.84615384615384;2.4615384615384617;0.5384615384615384;0
12;8;4;111.75;4.833333333333333;0.6666666666666666;13;6;7;106.6923076923077;-5.538461538461538;0.46153846153846156;1
13;4;9;107.6923076923077;-3.3076923076923075;0.3076923076923077;12;9;3;118.75;9.083333333333334;0.75;0
13;10;3;118.53846153846153;4.384615384615385;0.7692307692307693;13;5;8;112.84615384615384;-1.2307692307692308;0.38461538461538464;1
12;7;5;113.83333333333333;2.9166666666666665;0.5833333333333334;13;5;8;112.38461538461539;-2.076923076923077;0.38461538461538464;1
11;7;4;117.63636363636364;7.090909090909091;0.6363636363636364;12;10;2;113.75;8.0;0.8333333333333334;0
12;8;4;104.66666666666667;4.5;0.6666666666666666;13;7;6;116.15384615384616;-2.3076923076923075;0.5384615384615384;0
13;8;5;114.53846153846153;6.538461538461538;0.6153846153846154;12;5;7;107.08333333333333;0.0;0.4166666666666667;1
13;5;8;110.07692307692308;-8.692307692307692;0.38461538461538464;14;2;12;108.78571428571429;-10.214285714285714;0.14285714285714285;0
13;4;9;115.6923076923077;-4.3076923076923075;0.3076923076923077;14;5;9;112.5;-2.857142857142857;0.35714285714285715;1
12;5;7;104.41666666666667;-4.0;0.4166666666666667;12;7;5;114.91666666666667;5.333333333333333;0.5833333333333334;1
13;11;2;110.76923076923077;10.153846153846153;0.8461538461538461;13;5;8;105.61538461538461;-0.15384615384615385;0.38461538461538464;1
13;8;5;109.76923076923077;3.076923076923077;0.6153846153846154;14;4;10;101.78571428571429;-7.071428571428571;0.2857142857142857;1
11;3;8;118.0;-2.090909090909091;0.2727272727272727;14;5;9;112.21428571428571;-2.4285714285714284;0.35714285714285715;1
13;4;9;106.07692307692308;-9.384615384615385;0.3076923076923077;13;10;3;118.46153846153847;9.461538461538462;0.7692307692307693;0
13;5;8;114.46153846153847;-4.076923076923077;0.38461538461538464;14;6;8;105.92857142857143;-7.714285714285714;0.42857142857142855;1
13;8;5;114.07692307692308;3.230769230769231;0.6153846153846154;15;3;12;109.13333333333334;-8.266666666666667;0.2;1
12;9;3;111.16666666666667;7.166666666666667;0.75;13;4;9;104.46153846153847;-4.384615384615385;0.3076923076923077;1
13;9;4;113.3076923076923;7.230769230769231;0.6923076923076923;13;6;7;102.23076923076923;0.6923076923076923;0.46153846153846156;1
14;4;10;107.21428571428571;-4.071428571428571;0.2857142857142857;13;4;9;108.6923076923077;-3.5384615384615383;0.3076923076923077;1
14;8;6;115.85714285714286;-1.4285714285714286;0.5714285714285714;13;8;5;104.46153846153847;3.3846153846153846;0.6153846153846154;0
12;9;3;106.91666666666667;4.0;0.75;14;11;3;119.5;5.785714285714286;0.7857142857142857;1
14;9;5;112.78571428571429;6.214285714285714;0.6428571428571429;13;11;2;112.61538461538461;8.461538461538462;0.8461538461538461;1
14;11;3;119.64285714285714;9.357142857142858;0.7857142857142857;15;5;10;111.93333333333334;-3.4;0.3333333333333333;1
13;7;6;115.0;4.615384615384615;0.5384615384615384;14;5;9;115.64285714285714;-3.2142857142857144;0.35714285714285715;0
14;4;10;107.28571428571429;-4.714285714285714;0.2857142857142857;14;4;10;107.57142857142857;-9.285714285714286;0.2857142857142857;1
12;4;8;119.66666666666667;-1.4166666666666667;0.3333333333333333;15;6;9;104.93333333333334;-7.866666666666666;0.4;1
14;6;8;113.5;-3.0714285714285716;0.42857142857142855;13;6;7;105.61538461538461;-3.3846153846153846;0.46153846153846156;1
15;5;10;107.33333333333333;-2.466666666666667;0.3333333333333333;13;10;3;112.15384615384616;8.461538461538462;0.7692307692307693;0
14;5;9;105.71428571428571;-0.5;0.35714285714285715;14;12;2;110.85714285714286;9.785714285714286;0.8571428571428571;0
14;9;5;109.71428571428571;3.2142857142857144;0.6428571428571429;15;5;10;113.53333333333333;-2.6666666666666665;0.3333333333333333;1
14;9;5;116.07142857142857;6.428571428571429;0.6428571428571429;14;4;10;104.14285714285714;-5.785714285714286;0.2857142857142857;1
13;10;3;106.76923076923077;4.461538461538462;0.7692307692307693;14;11;3;112.0;7.642857142857143;0.7857142857142857;1
14;9;5;104.35714285714286;3.7142857142857144;0.6428571428571429;16;3;13;108.1875;-10.75;0.1875;1
15;10;5;112.4;6.0;0.6666666666666666;15;11;4;117.86666666666666;4.733333333333333;0.7333333333333333;1
15;8;7;114.46666666666667;-1.8666666666666667;0.5333333333333333;14;7;7;115.42857142857143;4.071428571428571;0.5;0
16;6;10;105.75;-7.8125;0.375;16;5;11;107.375;-2.8125;0.3125;0
14;8;6;107.42857142857143;4.357142857142857;0.5714285714285714;14;6;8;101.85714285714286;-0.5;0.42857142857142855;1
15;4;11;107.26666666666667;-10.333333333333334;0.26666666666666666;14;10;4;113.28571428571429;7.857142857142857;0.7142857142857143;0
15;4;11;101.93333333333334;-6.933333333333334;0.26666666666666666;16;5;11;112.9375;-3.1875;0.3125;0
15;10;5;110.06666666666666;3.7333333333333334;0.6666666666666666;14;11;3;112.42857142857143;8.428571428571429;0.7857142857142857;1
15;4;11;103.93333333333334;-8.2;0.26666666666666666;16;5;11;113.0;-3.6875;0.3125;1
14;5;9;109.0;-9.428571428571429;0.35714285714285715;15;13;2;112.13333333333334;9.333333333333334;0.8666666666666667;0
15;12;3;120.8;9.266666666666667;0.8;15;5;10;108.66666666666667;-2.7333333333333334;0.3333333333333333;1
15;10;5;104.93333333333334;3.7333333333333334;0.6666666666666666;15;6;9;116.2;-2.8;0.4;1
16;11;5;117.9375;4.25;0.6875;15;10;5;117.86666666666666;8.8;0.6666666666666666;0
16;4;12;102.0625;-6.9375;0.25;15;7;8;113.66666666666667;-1.6;0.4666666666666667;0
13;5;8;120.07692307692308;-0.7692307692307693;0.38461538461538464;14;6;8;105.0;-4.5;0.42857142857142855;0
14;11;3;106.0;4.428571428571429;0.7857142857142857;15;8;7;114.4;3.933333333333333;0.5333333333333333;1
16;11;5;113.0;5.8125;0.6875;16;6;10;116.4375;-3.125;0.375;1
16;5;11;104.3125;-7.3125;0.3125;16;8;8;113.0;-1.375;0.5;0
16;5;11;107.5;-3.4375;0.3125;15;6;9;102.13333333333334;-0.8;0.4;1
